"Year","University","Program","Qualification","Count"
2015,"YOR","All","1PD",856
2015,"YOR","All","GDI",153
2015,"YOR","All","MDE",1796
2015,"YOR","All","DDE",196
2014,"BRO","All","UCE",145
2014,"BRO","All","BDE",2946
2014,"BRO","All","1PD",772
2014,"BRO","All","MDE",707
2014,"BRO","All","DDE",24
2014,"CAR","All","UCE",18
2014,"CAR","All","BDE",4073
2014,"CAR","All","GCE",2
2014,"CAR","All","GDI",38
2014,"CAR","All","MDE",1081
2014,"CAR","All","DDE",134
2014,"GUE","All","UDI",13
2014,"GUE","All","BDE",4100
2014,"GUE","All","1PD",122
2014,"GUE","All","GDI",13
2014,"GUE","All","MDE",748
2014,"GUE","All","DDE",169
2014,"LAK","All","UCE",47
2014,"LAK","All","UDI",66
2014,"LAK","All","BDE",1468
2014,"LAK","All","1PD",697
2014,"LAK","All","MDE",282
2014,"LAK","All","DDE",30
2014,"LAU","All","UCE",58
2014,"LAU","All","UDI",4
2014,"LAU","All","BDE",1959
2014,"LAU","All","1PD",209
2014,"LAU","All","GDI",12
2014,"LAU","All","MDE",268
2014,"LAU","All","DDE",16
2014,"MCM","All","UCE",1
2014,"MCM","All","BDE",4862
2014,"MCM","All","1PD",243
2014,"MCM","All","GDI",79
2014,"MCM","All","MDE",1179
2014,"MCM","All","DDE",237
2014,"NIP","All","UDI",22
2014,"NIP","All","BDE",858
2014,"NIP","All","1PD",702
2014,"NIP","All","MDE",81
2014,"OCA","All","BDE",707
2014,"OCA","All","GDI",5
2014,"OCA","All","MDE",88
2014,"OTT","All","UCE",46
2014,"OTT","All","BDE",5604
2014,"OTT","All","1PD",2048
2014,"OTT","All","GCE",17
2014,"OTT","All","GDI",54
2014,"OTT","All","MDE",1840
2014,"OTT","All","DDE",238
2014,"OSP","All","UCE",17
2014,"OSP","All","BDE",45
2014,"OSP","All","GCE",1
2014,"OSP","All","GDI",23
2014,"OSP","All","MDE",121
2014,"OSP","All","DDE",10
2014,"UOI","All","BDE",1492
2014,"UOI","All","1PD",247
2014,"UOI","All","GDI",4
2014,"UOI","All","MDE",126
2014,"UOI","All","DDE",18
2014,"QUE","All","UCE",66
2014,"QUE","All","UDI",21
2014,"QUE","All","BDE",4005
2014,"QUE","All","1PD",291
2014,"QUE","All","GCE",5
2014,"QUE","All","GDI",95
2014,"QUE","All","MDE",1518
2014,"QUE","All","DDE",200
2014,"RYE","All","UCE",1037
2014,"RYE","All","BDE",5646
2014,"RYE","All","MDE",894
2014,"RYE","All","DDE",59
2014,"TAC","All","UCE",81
2014,"TAC","All","UDI",43
2014,"TAC","All","BDE",10709
2014,"TAC","All","1PD",1646
2014,"TAC","All","GDI",29
2014,"TAC","All","MDE",4414
2014,"TAC","All","DDE",850
2014,"TRE","All","BDE",1394
2014,"TRE","All","1PD",246
2014,"TRE","All","MDE",99
2014,"TRE","All","DDE",17
2014,"WAT","All","UCE",30
2014,"WAT","All","UDI",176
2014,"WAT","All","BDE",5501
2014,"WAT","All","1PD",277
2014,"WAT","All","GCE",87
2014,"WAT","All","GDI",38
2014,"WAT","All","MDE",1722
2014,"WAT","All","DDE",303
2014,"WMC","All","UDI",193
2014,"WMC","All","BDE",5012
2014,"WMC","All","1PD",988
2014,"WMC","All","MDE",1864
2014,"WMC","All","DDE",349
2014,"WBC","All","UCE",1
2014,"WBC","All","BDE",254
2014,"WBC","All","MDE",17
2014,"WHC","All","BDE",248
2014,"WHC","All","1PD",8
2014,"WKC","All","UCE",13
2014,"WKC","All","BDE",781
2014,"WKC","All","1PD",6
2014,"WKC","All","MDE",34
2014,"WLA","All","UDI",23
2014,"WLA","All","BDE",3328
2014,"WLA","All","1PD",117
2014,"WLA","All","GDI",2
2014,"WLA","All","MDE",639
2014,"WLA","All","DDE",22
2014,"WIN","All","UDI",77
2014,"WIN","All","BDE",2641
2014,"WIN","All","1PD",663
2014,"WIN","All","MDE",983
2014,"WIN","All","DDE",73
2014,"YOR","All","UCE",683
2014,"YOR","All","BDE",9168
2014,"YOR","All","1PD",812
2014,"YOR","All","GDI",111
2014,"YOR","All","MDE",1785
2014,"YOR","All","DDE",209
2013,"BRO","All","UCE",135
2013,"BRO","All","BDE",2948
2013,"BRO","All","1PD",793
2013,"BRO","All","GDI",4
2013,"BRO","All","MDE",610
2013,"BRO","All","DDE",16
2013,"CAR","All","UCE",15
2013,"CAR","All","BDE",3837
2013,"CAR","All","GCE",6
2013,"CAR","All","GDI",32
2013,"CAR","All","MDE",1056
2013,"CAR","All","DDE",120
2013,"GUE","All","UDI",25
2013,"GUE","All","BDE",4780
2013,"GUE","All","1PD",105
2013,"GUE","All","GDI",12
2013,"GUE","All","MDE",741
2013,"GUE","All","DDE",157
2013,"LAK","All","UCE",41
2013,"LAK","All","UDI",78
2013,"LAK","All","BDE",1495
2013,"LAK","All","1PD",777
2013,"LAK","All","MDE",246
2013,"LAK","All","DDE",10
2013,"LAU","All","UCE",78
2013,"LAU","All","UDI",6
2013,"LAU","All","BDE",1910
2013,"LAU","All","1PD",219
2013,"LAU","All","GDI",11
2013,"LAU","All","MDE",249
2013,"LAU","All","DDE",9
2013,"MCM","All","UCE",1
2013,"MCM","All","UDI",1
2013,"MCM","All","BDE",5009
2013,"MCM","All","1PD",235
2013,"MCM","All","GDI",24
2013,"MCM","All","MDE",1182
2013,"MCM","All","DDE",241
2013,"NIP","All","UCE",4
2013,"NIP","All","BDE",890
2013,"NIP","All","1PD",937
2013,"NIP","All","MDE",83
2013,"OCA","All","UDI",1
2013,"OCA","All","BDE",708
2013,"OCA","All","GDI",2
2013,"OCA","All","MDE",50
2013,"OTT","All","UCE",45
2013,"OTT","All","BDE",5342
2013,"OTT","All","1PD",2121
2013,"OTT","All","GCE",45
2013,"OTT","All","GDI",44
2013,"OTT","All","MDE",1590
2013,"OTT","All","DDE",239
2013,"OSP","All","UCE",14
2013,"OSP","All","BDE",130
2013,"OSP","All","GDI",14
2013,"OSP","All","MDE",25
2013,"OSP","All","DDE",21
2013,"UOI","All","BDE",1328
2013,"UOI","All","1PD",227
2013,"UOI","All","MDE",114
2013,"UOI","All","DDE",12
2013,"QUE","All","UCE",76
2013,"QUE","All","UDI",31
2013,"QUE","All","BDE",4001
2013,"QUE","All","1PD",281
2013,"QUE","All","GCE",4
2013,"QUE","All","MDE",1559
2013,"QUE","All","DDE",234
2013,"RYE","All","UCE",950
2013,"RYE","All","BDE",5626
2013,"RYE","All","MDE",922
2013,"RYE","All","DDE",54
2013,"TAC","All","UCE",93
2013,"TAC","All","UDI",47
2013,"TAC","All","BDE",10447
2013,"TAC","All","1PD",1617
2013,"TAC","All","GDI",47
2013,"TAC","All","MDE",4191
2013,"TAC","All","DDE",870
2013,"TRE","All","BDE",1486
2013,"TRE","All","1PD",284
2013,"TRE","All","MDE",67
2013,"TRE","All","DDE",13
2013,"WAT","All","UDI",155
2013,"WAT","All","BDE",5297
2013,"WAT","All","1PD",285
2013,"WAT","All","GCE",79
2013,"WAT","All","GDI",36
2013,"WAT","All","MDE",1544
2013,"WAT","All","DDE",336
2013,"WMC","All","UDI",193
2013,"WMC","All","BDE",4569
2013,"WMC","All","1PD",1049
2013,"WMC","All","MDE",1689
2013,"WMC","All","DDE",311
2013,"WBC","All","UCE",1
2013,"WBC","All","BDE",264
2013,"WBC","All","MDE",13
2013,"WHC","All","BDE",214
2013,"WHC","All","1PD",9
2013,"WLA","All","UDI",21
2013,"WLA","All","BDE",3297
2013,"WLA","All","1PD",139
2013,"WLA","All","GDI",2
2013,"WLA","All","MDE",585
2013,"WLA","All","DDE",22
2013,"WIN","All","UDI",69
2013,"WIN","All","BDE",2516
2013,"WIN","All","1PD",759
2013,"WIN","All","MDE",713
2013,"WIN","All","DDE",75
2013,"YOR","All","UCE",705
2013,"YOR","All","BDE",9159
2013,"YOR","All","1PD",851
2013,"YOR","All","GDI",141
2013,"YOR","All","MDE",1862
2013,"YOR","All","DDE",225
2012,"BRO","All","UCE",116
2012,"BRO","All","BDE",2896
2012,"BRO","All","1PD",791
2012,"BRO","All","MDE",559
2012,"BRO","All","DDE",13
2012,"CAR","All","UCE",15
2012,"CAR","All","BDE",3898
2012,"CAR","All","GCE",9
2012,"CAR","All","GDI",13
2012,"CAR","All","MDE",1046
2012,"CAR","All","DDE",127
2012,"GUE","All","UDI",20
2012,"GUE","All","BDE",4765
2012,"GUE","All","1PD",109
2012,"GUE","All","GDI",4
2012,"GUE","All","MDE",695
2012,"GUE","All","DDE",152
2012,"LAK","All","UCE",42
2012,"LAK","All","UDI",84
2012,"LAK","All","BDE",1387
2012,"LAK","All","1PD",889
2012,"LAK","All","MDE",210
2012,"LAK","All","DDE",20
2012,"LAU","All","UCE",55
2012,"LAU","All","UDI",7
2012,"LAU","All","BDE",1872
2012,"LAU","All","1PD",252
2012,"LAU","All","GDI",10
2012,"LAU","All","MDE",243
2012,"LAU","All","DDE",19
2012,"MCM","All","UDI",1
2012,"MCM","All","BDE",4755
2012,"MCM","All","1PD",229
2012,"MCM","All","GDI",25
2012,"MCM","All","MDE",1134
2012,"MCM","All","DDE",226
2012,"NIP","All","UCE",2
2012,"NIP","All","BDE",1001
2012,"NIP","All","1PD",784
2012,"NIP","All","MDE",74
2012,"OCA","All","BDE",653
2012,"OCA","All","MDE",41
2012,"OTT","All","UCE",39
2012,"OTT","All","BDE",5101
2012,"OTT","All","1PD",2135
2012,"OTT","All","GCE",50
2012,"OTT","All","GDI",17
2012,"OTT","All","MDE",1439
2012,"OTT","All","DDE",194
2012,"OSP","All","UCE",14
2012,"OSP","All","BDE",69
2012,"OSP","All","GCE",5
2012,"OSP","All","GDI",26
2012,"OSP","All","MDE",118
2012,"OSP","All","DDE",10
2012,"UOI","All","BDE",1201
2012,"UOI","All","1PD",258
2012,"UOI","All","GDI",3
2012,"UOI","All","MDE",118
2012,"UOI","All","DDE",6
2012,"QUE","All","UCE",75
2012,"QUE","All","UDI",42
2012,"QUE","All","BDE",3413
2012,"QUE","All","1PD",800
2012,"QUE","All","MDE",1411
2012,"QUE","All","DDE",173
2012,"RYE","All","UCE",926
2012,"RYE","All","BDE",5317
2012,"RYE","All","MDE",928
2012,"RYE","All","DDE",34
2012,"TAC","All","UCE",115
2012,"TAC","All","UDI",44
2012,"TAC","All","BDE",10103
2012,"TAC","All","1PD",1702
2012,"TAC","All","GDI",40
2012,"TAC","All","MDE",4057
2012,"TAC","All","DDE",881
2012,"TRE","All","UDI",2
2012,"TRE","All","BDE",1423
2012,"TRE","All","1PD",245
2012,"TRE","All","MDE",79
2012,"TRE","All","DDE",15
2012,"WAT","All","UDI",138
2012,"WAT","All","BDE",5041
2012,"WAT","All","1PD",192
2012,"WAT","All","GCE",108
2012,"WAT","All","GDI",19
2012,"WAT","All","MDE",1275
2012,"WAT","All","DDE",267
2012,"WMC","All","UDI",188
2012,"WMC","All","BDE",4678
2012,"WMC","All","1PD",1044
2012,"WMC","All","MDE",1794
2012,"WMC","All","DDE",321
2012,"WBC","All","UCE",2
2012,"WBC","All","BDE",230
2012,"WBC","All","MDE",16
2012,"WHC","All","BDE",257
2012,"WHC","All","1PD",11
2012,"WKC","All","UDI",5
2012,"WKC","All","BDE",688
2012,"WKC","All","1PD",49
2012,"WKC","All","MDE",32
2012,"WLA","All","UDI",32
2012,"WLA","All","BDE",2928
2012,"WLA","All","1PD",123
2012,"WLA","All","GDI",1
2012,"WLA","All","MDE",634
2012,"WLA","All","DDE",21
2012,"WIN","All","UCE",4
2012,"WIN","All","UDI",65
2012,"WIN","All","BDE",2577
2012,"WIN","All","1PD",766
2012,"WIN","All","MDE",736
2012,"WIN","All","DDE",57
2012,"YOR","All","UCE",779
2012,"YOR","All","BDE",8799
2012,"YOR","All","1PD",871
2012,"YOR","All","GDI",135
2012,"YOR","All","MDE",1709
2012,"YOR","All","DDE",179
2011,"BRO","All","UCE",111
2011,"BRO","All","BDE",2653
2011,"BRO","All","1PD",766
2011,"BRO","All","MDE",652
2011,"BRO","All","DDE",21
2011,"CAR","All","UCE",15
2011,"CAR","All","BDE",3898
2011,"CAR","All","GCE",9
2011,"CAR","All","GDI",13
2011,"CAR","All","MDE",1046
2011,"CAR","All","DDE",127
2011,"GUE","All","UDI",20
2011,"GUE","All","BDE",4398
2011,"GUE","All","1PD",108
2011,"GUE","All","GDI",2
2011,"GUE","All","MDE",684
2011,"GUE","All","DDE",123
2011,"LAK","All","UCE",27
2011,"LAK","All","UDI",87
2011,"LAK","All","BDE",1496
2011,"LAK","All","1PD",1091
2011,"LAK","All","MDE",167
2011,"LAK","All","DDE",8
2011,"LAU","All","UCE",21
2011,"LAU","All","UDI",37
2011,"LAU","All","BDE",1740
2011,"LAU","All","1PD",247
2011,"LAU","All","GDI",15
2011,"LAU","All","MDE",233
2011,"LAU","All","DDE",9
2011,"MCM","All","UCE",3
2011,"MCM","All","UDI",1
2011,"MCM","All","BDE",4888
2011,"MCM","All","1PD",223
2011,"MCM","All","GDI",18
2011,"MCM","All","MDE",1101
2011,"MCM","All","DDE",210
2011,"NIP","All","BDE",897
2011,"NIP","All","1PD",747
2011,"NIP","All","MDE",94
2011,"OCA","All","UDI",2
2011,"OCA","All","BDE",658
2011,"OCA","All","MDE",26
2011,"OTT","All","UCE",46
2011,"OTT","All","BDE",5070
2011,"OTT","All","1PD",2061
2011,"OTT","All","GCE",47
2011,"OTT","All","GDI",15
2011,"OTT","All","MDE",1362
2011,"OTT","All","DDE",207
2011,"OSP","All","UCE",8
2011,"OSP","All","BDE",8
2011,"OSP","All","GDI",6
2011,"OSP","All","MDE",6
2011,"OSP","All","DDE",4
2011,"UOI","All","BDE",933
2011,"UOI","All","1PD",285
2011,"UOI","All","MDE",125
2011,"UOI","All","DDE",2
2011,"QUE","All","UCE",66
2011,"QUE","All","UDI",40
2011,"QUE","All","BDE",3201
2011,"QUE","All","1PD",723
2011,"QUE","All","MDE",1434
2011,"QUE","All","DDE",172
2011,"RYE","All","UCE",993
2011,"RYE","All","BDE",5168
2011,"RYE","All","MDE",891
2011,"RYE","All","DDE",23
2011,"TAC","All","UCE",96
2011,"TAC","All","UDI",46
2011,"TAC","All","BDE",9860
2011,"TAC","All","1PD",1735
2011,"TAC","All","GDI",40
2011,"TAC","All","MDE",3959
2011,"TAC","All","DDE",830
2011,"TRE","All","BDE",1430
2011,"TRE","All","1PD",242
2011,"TRE","All","MDE",104
2011,"TRE","All","DDE",12
2011,"WAT","All","UDI",112
2011,"WAT","All","BDE",4739
2011,"WAT","All","1PD",248
2011,"WAT","All","GCE",87
2011,"WAT","All","GDI",33
2011,"WAT","All","MDE",1288
2011,"WAT","All","DDE",263
2011,"WMC","All","UDI",187
2011,"WMC","All","BDE",4601
2011,"WMC","All","1PD",1016
2011,"WMC","All","MDE",1695
2011,"WMC","All","DDE",289
2011,"WBC","All","UCE",6
2011,"WBC","All","BDE",210
2011,"WBC","All","MDE",13
2011,"WHC","All","BDE",231
2011,"WHC","All","1PD",17
2011,"WKC","All","BDE",632
2011,"WKC","All","MDE",33
2011,"WLA","All","UDI",27
2011,"WLA","All","BDE",2810
2011,"WLA","All","1PD",130
2011,"WLA","All","GDI",1
2011,"WLA","All","MDE",602
2011,"WLA","All","DDE",24
2011,"WIN","All","UCE",11
2011,"WIN","All","UDI",42
2011,"WIN","All","BDE",2423
2011,"WIN","All","1PD",840
2011,"WIN","All","MDE",678
2011,"WIN","All","DDE",67
2011,"YOR","All","UCE",675
2011,"YOR","All","UDI",10
2011,"YOR","All","BDE",8700
2011,"YOR","All","1PD",968
2011,"YOR","All","GDI",119
2011,"YOR","All","MDE",1872
2011,"YOR","All","DDE",202
2010,"BRO","All","UCE",87
2010,"BRO","All","BDE",2696
2010,"BRO","All","1PD",800
2010,"BRO","All","MDE",564
2010,"BRO","All","DDE",18
2010,"CAR","All","UCE",23
2010,"CAR","All","UDI",6
2010,"CAR","All","BDE",3611
2010,"CAR","All","GCE",23
2010,"CAR","All","GDI",8
2010,"CAR","All","MDE",985
2010,"CAR","All","DDE",117
2010,"GUE","All","UDI",30
2010,"GUE","All","BDE",3792
2010,"GUE","All","1PD",114
2010,"GUE","All","GDI",2
2010,"GUE","All","MDE",655
2010,"GUE","All","DDE",157
2010,"LAK","All","UCE",33
2010,"LAK","All","UDI",87
2010,"LAK","All","BDE",1549
2010,"LAK","All","1PD",1061
2010,"LAK","All","MDE",230
2010,"LAK","All","DDE",8
2010,"LAU","All","UCE",19
2010,"LAU","All","UDI",18
2010,"LAU","All","BDE",1750
2010,"LAU","All","1PD",300
2010,"LAU","All","GDI",11
2010,"LAU","All","MDE",216
2010,"LAU","All","DDE",10
2010,"MCM","All","UCE",3
2010,"MCM","All","BDE",4690
2010,"MCM","All","1PD",179
2010,"MCM","All","GDI",41
2010,"MCM","All","MDE",993
2010,"MCM","All","DDE",221
2010,"NIP","All","BDE",841
2010,"NIP","All","1PD",741
2010,"NIP","All","MDE",104
2010,"OCA","All","UDI",8
2010,"OCA","All","BDE",616
2010,"OCA","All","MDE",16
2010,"OTT","All","UCE",62
2010,"OTT","All","BDE",4922
2010,"OTT","All","1PD",1914
2010,"OTT","All","GCE",47
2010,"OTT","All","GDI",12
2010,"OTT","All","MDE",1273
2010,"OTT","All","DDE",177
2010,"UOI","All","BDE",907
2010,"UOI","All","1PD",263
2010,"UOI","All","MDE",74
2010,"QUE","All","UCE",63
2010,"QUE","All","UDI",40
2010,"QUE","All","BDE",3247
2010,"QUE","All","1PD",786
2010,"QUE","All","MDE",1330
2010,"QUE","All","DDE",176
2010,"RYE","All","UCE",1003
2010,"RYE","All","BDE",4902
2010,"RYE","All","MDE",892
2010,"RYE","All","DDE",24
2010,"TAC","All","UCE",86
2010,"TAC","All","UDI",60
2010,"TAC","All","BDE",9647
2010,"TAC","All","1PD",1756
2010,"TAC","All","GDI",48
2010,"TAC","All","MDE",3957
2010,"TAC","All","DDE",763
2010,"TRE","All","UDI",13
2010,"TRE","All","BDE",1811
2010,"TRE","All","1PD",302
2010,"TRE","All","MDE",87
2010,"TRE","All","DDE",12
2010,"WAT","All","UDI",100
2010,"WAT","All","BDE",4365
2010,"WAT","All","1PD",86
2010,"WAT","All","GCE",72
2010,"WAT","All","MDE",1276
2010,"WAT","All","DDE",237
2010,"WMC","All","UDI",71
2010,"WMC","All","BDE",4407
2010,"WMC","All","1PD",1064
2010,"WMC","All","MDE",1573
2010,"WMC","All","DDE",256
2010,"WBC","All","UCE",1
2010,"WBC","All","BDE",214
2010,"WBC","All","MDE",12
2010,"WHC","All","BDE",208
2010,"WHC","All","MDE",3
2010,"WKC","All","BDE",646
2010,"WKC","All","1PD",44
2010,"WKC","All","MDE",27
2010,"WLA","All","UDI",37
2010,"WLA","All","BDE",2870
2010,"WLA","All","1PD",132
2010,"WLA","All","GDI",2
2010,"WLA","All","MDE",612
2010,"WLA","All","DDE",24
2010,"WIN","All","UCE",22
2010,"WIN","All","UDI",52
2010,"WIN","All","BDE",2423
2010,"WIN","All","1PD",813
2010,"WIN","All","MDE",645
2010,"WIN","All","DDE",52
2010,"YOR","All","UCE",685
2010,"YOR","All","UDI",15
2010,"YOR","All","BDE",8471
2010,"YOR","All","1PD",968
2010,"YOR","All","GDI",109
2010,"YOR","All","MDE",1834
2010,"YOR","All","DDE",157
2009,"BRO","All","UCE",92
2009,"BRO","All","BDE",2793
2009,"BRO","All","1PD",762
2009,"BRO","All","MDE",464
2009,"BRO","All","DDE",8
2009,"CAR","All","UCE",22
2009,"CAR","All","UDI",9
2009,"CAR","All","BDE",3641
2009,"CAR","All","GCE",9
2009,"CAR","All","GDI",15
2009,"CAR","All","MDE",871
2009,"CAR","All","DDE",119
2009,"GUE","All","BDE",3759
2009,"GUE","All","1PD",106
2009,"GUE","All","GDI",2
2009,"GUE","All","MDE",635
2009,"GUE","All","DDE",127
2009,"LAK","All","UCE",43
2009,"LAK","All","UDI",94
2009,"LAK","All","BDE",1296
2009,"LAK","All","1PD",732
2009,"LAK","All","GDI",1
2009,"LAK","All","MDE",219
2009,"LAK","All","DDE",6
2009,"LAU","All","UCE",20
2009,"LAU","All","UDI",8
2009,"LAU","All","BDE",1859
2009,"LAU","All","1PD",234
2009,"LAU","All","GDI",6
2009,"LAU","All","MDE",231
2009,"LAU","All","DDE",8
2009,"MCM","All","UCE",23
2009,"MCM","All","UDI",2
2009,"MCM","All","BDE",4549
2009,"MCM","All","1PD",181
2009,"MCM","All","GDI",45
2009,"MCM","All","MDE",832
2009,"MCM","All","DDE",202
2009,"NIP","All","UCE",10
2009,"NIP","All","BDE",798
2009,"NIP","All","1PD",818
2009,"NIP","All","MDE",52
2009,"OCA","All","UDI",9
2009,"OCA","All","BDE",563
2009,"OTT","All","UCE",61
2009,"OTT","All","BDE",4850
2009,"OTT","All","1PD",1901
2009,"OTT","All","GCE",69
2009,"OTT","All","GDI",2
2009,"OTT","All","MDE",1258
2009,"OTT","All","DDE",201
2009,"UOI","All","BDE",1016
2009,"UOI","All","1PD",224
2009,"UOI","All","MDE",45
2009,"QUE","All","UCE",54
2009,"QUE","All","UDI",39
2009,"QUE","All","BDE",3159
2009,"QUE","All","1PD",887
2009,"QUE","All","MDE",1235
2009,"QUE","All","DDE",188
2009,"RYE","All","UCE",910
2009,"RYE","All","BDE",4809
2009,"RYE","All","MDE",820
2009,"RYE","All","DDE",14
2009,"TAC","All","UCE",108
2009,"TAC","All","UDI",43
2009,"TAC","All","BDE",9279
2009,"TAC","All","1PD",1766
2009,"TAC","All","GDI",46
2009,"TAC","All","MDE",3617
2009,"TAC","All","DDE",717
2009,"TRE","All","UDI",7
2009,"TRE","All","BDE",1380
2009,"TRE","All","1PD",337
2009,"TRE","All","MDE",62
2009,"TRE","All","DDE",11
2009,"WAT","All","UDI",72
2009,"WAT","All","BDE",4078
2009,"WAT","All","1PD",87
2009,"WAT","All","GCE",57
2009,"WAT","All","MDE",1040
2009,"WAT","All","DDE",209
2009,"WMC","All","UDI",59
2009,"WMC","All","BDE",4247
2009,"WMC","All","1PD",1104
2009,"WMC","All","GCE",1
2009,"WMC","All","MDE",1522
2009,"WMC","All","DDE",245
2009,"WBC","All","UDI",5
2009,"WBC","All","BDE",205
2009,"WBC","All","MDE",13
2009,"WHC","All","BDE",178
2009,"WKC","All","BDE",708
2009,"WKC","All","MDE",38
2009,"WLA","All","UDI",42
2009,"WLA","All","BDE",2641
2009,"WLA","All","1PD",68
2009,"WLA","All","MDE",516
2009,"WLA","All","DDE",21
2009,"WIN","All","UCE",35
2009,"WIN","All","UDI",57
2009,"WIN","All","BDE",2482
2009,"WIN","All","1PD",942
2009,"WIN","All","MDE",666
2009,"WIN","All","DDE",47
2009,"YOR","All","UCE",512
2009,"YOR","All","UDI",13
2009,"YOR","All","BDE",8602
2009,"YOR","All","1PD",970
2009,"YOR","All","GCE",9
2009,"YOR","All","GDI",62
2009,"YOR","All","MDE",1740
2009,"YOR","All","DDE",178
2008,"BRO","All","UCE",72
2008,"BRO","All","BDE",3145
2008,"BRO","All","1PD",708
2008,"BRO","All","MDE",419
2008,"BRO","All","DDE",9
2008,"CAR","All","UCE",35
2008,"CAR","All","UDI",6
2008,"CAR","All","BDE",3953
2008,"CAR","All","GCE",13
2008,"CAR","All","GDI",12
2008,"CAR","All","MDE",782
2008,"CAR","All","DDE",103
2008,"GUE","All","UDI",28
2008,"GUE","All","BDE",3948
2008,"GUE","All","1PD",111
2008,"GUE","All","GDI",3
2008,"GUE","All","MDE",567
2008,"GUE","All","DDE",114
2008,"LAK","All","UCE",36
2008,"LAK","All","UDI",51
2008,"LAK","All","BDE",1556
2008,"LAK","All","1PD",495
2008,"LAK","All","MDE",194
2008,"LAK","All","DDE",6
2008,"LAU","All","UCE",35
2008,"LAU","All","UDI",6
2008,"LAU","All","BDE",1845
2008,"LAU","All","1PD",245
2008,"LAU","All","GDI",12
2008,"LAU","All","MDE",181
2008,"LAU","All","DDE",1
2008,"MCM","All","UCE",13
2008,"MCM","All","UDI",2
2008,"MCM","All","BDE",4315
2008,"MCM","All","1PD",192
2008,"MCM","All","GDI",38
2008,"MCM","All","MDE",829
2008,"MCM","All","DDE",169
2008,"NIP","All","UDI",23
2008,"NIP","All","BDE",802
2008,"NIP","All","1PD",694
2008,"NIP","All","MDE",54
2008,"OCA","All","UDI",15
2008,"OCA","All","BDE",623
2008,"OTT","All","UCE",88
2008,"OTT","All","BDE",4937
2008,"OTT","All","1PD",1889
2008,"OTT","All","GCE",57
2008,"OTT","All","GDI",1
2008,"OTT","All","MDE",1083
2008,"OTT","All","DDE",187
2008,"UOI","All","BDE",595
2008,"UOI","All","1PD",261
2008,"UOI","All","MDE",15
2008,"QUE","All","UCE",52
2008,"QUE","All","UDI",56
2008,"QUE","All","BDE",3232
2008,"QUE","All","1PD",721
2008,"QUE","All","MDE",1142
2008,"QUE","All","DDE",153
2008,"RYE","All","UCE",850
2008,"RYE","All","BDE",4812
2008,"RYE","All","MDE",613
2008,"RYE","All","DDE",6
2008,"TAC","All","UCE",99
2008,"TAC","All","UDI",78
2008,"TAC","All","BDE",9724
2008,"TAC","All","1PD",1634
2008,"TAC","All","GDI",40
2008,"TAC","All","MDE",3439
2008,"TAC","All","DDE",736
2008,"TRE","All","UDI",10
2008,"TRE","All","BDE",1568
2008,"TRE","All","1PD",357
2008,"TRE","All","MDE",35
2008,"TRE","All","DDE",9
2008,"WAT","All","UDI",95
2008,"WAT","All","BDE",4642
2008,"WAT","All","1PD",81
2008,"WAT","All","GCE",59
2008,"WAT","All","MDE",869
2008,"WAT","All","DDE",211
2008,"WMC","All","UDI",87
2008,"WMC","All","BDE",4504
2008,"WMC","All","1PD",1180
2008,"WMC","All","MDE",1427
2008,"WMC","All","DDE",207
2008,"WBC","All","UDI",2
2008,"WBC","All","BDE",195
2008,"WHC","All","BDE",189
2008,"WKC","All","BDE",365
2008,"WKC","All","MDE",27
2008,"WLA","All","UDI",40
2008,"WLA","All","BDE",2596
2008,"WLA","All","1PD",69
2008,"WLA","All","GDI",3
2008,"WLA","All","MDE",460
2008,"WLA","All","DDE",18
2008,"WIN","All","UCE",58
2008,"WIN","All","UDI",52
2008,"WIN","All","BDE",2630
2008,"WIN","All","1PD",973
2008,"WIN","All","MDE",555
2008,"WIN","All","DDE",39
2007,"BRO","All","UCE",99
2007,"BRO","All","BDE",3167
2007,"BRO","All","1PD",729
2007,"BRO","All","MDE",353
2007,"BRO","All","DDE",5
2007,"CAR","All","UCE",24
2007,"CAR","All","UDI",5
2007,"CAR","All","BDE",4001
2007,"CAR","All","GCE",13
2007,"CAR","All","MDE",764
2007,"CAR","All","DDE",103
2007,"GUE","All","UDI",26
2007,"GUE","All","BDE",4314
2007,"GUE","All","1PD",106
2007,"GUE","All","GDI",6
2007,"GUE","All","MDE",526
2007,"GUE","All","DDE",110
2007,"LAK","All","UCE",52
2007,"LAK","All","UDI",62
2007,"LAK","All","BDE",1778
2007,"LAK","All","1PD",391
2007,"LAK","All","GDI",1
2007,"LAK","All","MDE",166
2007,"LAK","All","DDE",3
2007,"LAU","All","UCE",39
2007,"LAU","All","UDI",6
2007,"LAU","All","BDE",1869
2007,"LAU","All","1PD",213
2007,"LAU","All","GDI",10
2007,"LAU","All","MDE",150
2007,"MCM","All","UCE",22
2007,"MCM","All","UDI",4
2007,"MCM","All","BDE",4868
2007,"MCM","All","1PD",164
2007,"MCM","All","GDI",33
2007,"MCM","All","MDE",685
2007,"MCM","All","DDE",181
2007,"NIP","All","UCE",14
2007,"NIP","All","UDI",21
2007,"NIP","All","BDE",983
2007,"NIP","All","1PD",836
2007,"NIP","All","MDE",81
2007,"OCA","All","UDI",33
2007,"OCA","All","BDE",685
2007,"OTT","All","UCE",91
2007,"OTT","All","BDE",5047
2007,"OTT","All","1PD",1730
