"TaskCode","NOC","Skill","SkillLevel","EducationTrainingLevel"
"21237","9481","S2","L2","C/D"
"21238","9481","S14","L4","C/D"
"21239","9481","S1","L3","C/D"
"21240","9481","S13","L3","C/D"
"21241","9481","S2","L1","C/D"
"21242","9481","S7","L2","C/D"
"21243","9481","S13","L4","C/D"
"21244","9481","S14","L1","C/D"
"21245","9481","S13","L2","C/D"
"21246","9482","S10","L2","C/D"
"21247","9482","S13","L2","C/D"
"21248","9482","S13","L2","C/D"
"21249","9482","S13","L2","C/D"
"21250","9482","S14","L2","C/D"
"21251","9482","S14","L3","C/D"
"21252","9482","S11","L1","C/D"
"21253","9482","S4","L1","C/D"
"21254","9482","S3","L2","C/D"
"21255","9482","S4","L2","C/D"
"21256","9482","S13","L2","C/D"
"21257","9482","S8","L2","C/D"
"21258","9482","S10","L2","C/D"
"21259","9482","S14","L2","C/D"
"21260","9482","S3","L1","C/D"
"21261","9482","S3","L2","C/D"
"21262","9482","S2","L1","C/D"
"21263","9482","S10","L1","C/D"
"21264","9482","S9","L2","C/D"
"21265","9482","S5","L1","C/D"
"21266","9482","S9","L1","C/D"
"21267","9482","S7","L2","C/D"
"21268","9482","S10","L2","C/D"
"21269","9482","S14","L1","C/D"
"21270","9482","S12","L2","C/D"
"21271","9482","S13","L1","C/D"
"21272","9482","S2","L1","C/D"
"21273","9482","S5","L1","C/D"
"21274","9482","S14","L3","C/D"
"21275","9482","S13","L2","C/D"
"21276","9482","S10","L3","C/D"
"21277","9482","S14","L2","C/D"
"21278","9482","S1","L2","C/D"
"21279","9482","S13","L3","C/D"
"21280","9482","S13","L3","C/D"
"21281","9482","S12","L2","C/D"
"21282","9482","S11","L2","C/D"
"21283","9482","S13","L1","C/D"
"21284","9482","S13","L2","C/D"
"21285","9482","S8","L1","C/D"
"21286","9482","S12","L1","C/D"
"21287","9482","S7","L1","C/D"
"21288","9482","S13","L3","C/D"
"21289","9482","S5","L1","C/D"
"21290","9482","S9","L2","C/D"
"21291","9482","S2","L3","C/D"
"21292","9482","S2","L2","C/D"
"21293","9482","S8","L2","C/D"
"21294","9482","S8","L2","C/D"
"21295","9482","S2","L2","C/D"
"21296","9482","S9","L2","C/D"
"21297","9483","S13","L2","C/D"
"21298","9483","S10","L2","C/D"
"21299","9483","S13","L4","C/D"
"21300","9483","S13","L2","C/D"
"21301","9483","S3","L1","C/D"
"21302","9483","S3","L2","C/D"
"21303","9483","S14","L3","C/D"
"21304","9483","S11","L1","C/D"
"21305","9483","S9","L2","C/D"
"21306","9483","S10","L1","C/D"
"21307","9483","S8","L2","C/D"
"21308","9483","S12","L2","C/D"
"21309","9483","S14","L2","C/D"
"21310","9483","S8","L3","C/D"
"21311","9483","S12","L2","C/D"
"21312","9483","S3","L1","C/D"
"21313","9483","S10","L1","C/D"
"21314","9483","S7","L2","C/D"
"21315","9483","S2","L3","C/D"
"21316","9483","S8","L2","C/D"
"21317","9483","S8","L1","C/D"
"21318","9483","S1","L2","C/D"
"21319","9483","S3","L2","C/D"
"21320","9483","S9","L2","C/D"
"21321","9483","S10","L1","C/D"
"21322","9483","S6","L2","C/D"
"21323","9483","S13","L1","C/D"
"21324","9483","S12","L1","C/D"
"21325","9483","S8","L1","C/D"
"21326","9483","S13","L2","C/D"
"21327","9483","S9","L2","C/D"
"21328","9483","S7","L3","C/D"
"21329","9483","S9","L2","C/D"
"21330","9483","S13","L4","C/D"
"21331","9483","S13","L3","C/D"
"21332","9483","S12","L2","C/D"
"21333","9483","S5","L3","C/D"
"21334","9483","S14","L1","C/D"
"21335","9483","S5","L4","C/D"
"21336","9483","S5","L2","C/D"
"21337","9483","S5","L1","C/D"
"21338","9483","S10","L4","C/D"
"21339","9483","S9","L2","C/D"
"21340","9483","S13","L2","C/D"
"21341","9483","S8","L2","C/D"
"21342","9483","S12","L1","C/D"
"21343","9483","S14","L1","C/D"
"21344","9483","S2","L1","C/D"
"12039","9483","S12","L2","C/D"
"21345","9483","S7","L1","C/D"
"21346","9483","S8","L2","C/D"
"21347","9483","S13","L2","C/D"
"21348","9483","S8","L2","C/D"
"21349","9483","S3","L3","C/D"
"21350","9483","S2","L3","C/D"
"21351","9483","S13","L2","C/D"
"21352","9483","S14","L1","C/D"
"21353","9483","S5","L1","C/D"
"21354","9483","S8","L1","C/D"
"21355","9483","S10","L2","C/D"
"21356","9483","S2","L2","C/D"
"21357","9483","S4","L2","C/D"
"21358","9483","S13","L1","C/D"
"21359","9483","S13","L1","C/D"
"21360","9483","S13","L2","C/D"
"21361","9483","S14","L2","C/D"
"21362","9483","S10","L3","C/D"
"21363","9483","S14","L2","C/D"
"21364","9483","S9","L1","C/D"
"21365","9483","S1","L3","C/D"
"21366","9483","S2","L2","C/D"
"21367","9484b","S12","L2","C/D"
"21368","9484b","S5","L1","C/D"
"21369","9484b","S14","L4","C/D"
"21370","9484b","S12","L1","C/D"
"21371","9484b","S12","L2","C/D"
"21372","9484b","S13","L3","C/D"
"21373","9484b","S8","L1","C/D"
"21374","9484b","S10","L1","C/D"
"21375","9484b","S10","L2","C/D"
"21376","9484b","S10","L3","C/D"
"21377","9484b","S2","L3","C/D"
"21378","9484b","S10","L2","C/D"
"21379","9484b","S9","L3","C/D"
"21380","9484b","S12","L2","C/D"
"21381","9484b","S7","L2","C/D"
"21382","9484b","S14","L1","C/D"
"21383","9484b","S4","L2","C/D"
"21384","9484b","S10","L3","C/D"
"21385","9484b","S9","L3","C/D"
"21386","9484b","S14","L3","C/D"
"21387","9484b","S1","L1","C/D"
"21388","9484b","S2","L2","C/D"
"21389","9484b","S9","L1","C/D"
"21390","9484b","S11","L1","C/D"
"21391","9484b","S8","L1","C/D"
"21392","9484b","S2","L2","C/D"
"21393","9484b","S2","L1","C/D"
"21394","9484b","S14","L2","C/D"
"21395","9484b","S13","L2","C/D"
"21396","9484b","S5","L3","C/D"
"21397","9484b","S3","L1","C/D"
"21398","9484b","S9","L2","C/D"
"21399","9484b","S9","L2","C/D"
"21400","9484b","S3","L2","C/D"
"21401","9484b","S8","L2","C/D"
"21402","9484b","S3","L1","C/D"
"21403","9484b","S10","L2","C/D"
"21404","9484b","S13","L2","C/D"
"21405","9484b","S7","L2","C/D"
"21406","9484b","S8","L1","C/D"
"21407","9484b","S8","L2","C/D"
"21408","9484b","S13","L1","C/D"
"21409","9484b","S13","L3","C/D"
"21410","9484b","S13","L1","C/D"
"21411","9484b","S5","L2","C/D"
"21412","9484b","S8","L3","C/D"
"21413","9484b","S11","L2","C/D"
"21414","9484b","S2","L3","C/D"
"21415","9485","S14","L1","C/D"
"21416","9485","S13","L3","C/D"
"21417","9485","S8","L2","C/D"
"21418","9485","S8","L1","C/D"
"21419","9485","S10","L3","C/D"
"21420","9485","S12","L1","C/D"
"21421","9485","S7","L2","C/D"
"21422","9485","S8","L2","C/D"
"21423","9485","S3","L2","C/D"
"21424","9485","S10","L3","C/D"
"21425","9485","S13","L2","C/D"
"21426","9485","S10","L1","C/D"
"21427","9485","S10","L2","C/D"
"21428","9485","S5","L2","C/D"
"21429","9485","S13","L1","C/D"
"21430","9485","S9","L2","C/D"
"21431","9485","S10","L2","C/D"
"21432","9485","S11","L1","C/D"
"21433","9485","S10","L2","C/D"
"21434","9485","S13","L2","C/D"
"21435","9485","S3","L1","C/D"
"21436","9485","S2","L2","C/D"
"21437","9485","S1","L1","C/D"
"21438","9485","S2","L1","C/D"
"21439","9485","S5","L3","C/D"
"21440","9485","S4","L3","C/D"
"21441","9485","S8","L2","C/D"
"21442","9485","S2","L3","C/D"
"21443","9485","S6","L2","C/D"
"21444","9485","S8","L1","C/D"
"21445","9485","S5","L4","C/D"
"21446","9485","S14","L3","C/D"
"21447","9485","S9","L1","C/D"
"21448","9485","S9","L2","C/D"
"21449","9485","S13","L3","C/D"
"21450","9485","S12","L2","C/D"
"21451","9485","S8","L2","C/D"
"21452","9485","S5","L1","C/D"
"21453","9485","S5","L5","C/D"
"21454","9485","S3","L2","C/D"
"21455","9485","S14","L1","C/D"
"21456","9485","S14","L1","C/D"
"21457","9485","S10","L3","C/D"
"21458","9485","S10","L2","C/D"
"21459","9485","S13","L2","C/D"
"21460","9485","S14","L2","C/D"
"21461","9485","S9","L3","C/D"
"21462","9485","S8","L3","C/D"
"21463","9485","S14","L3","C/D"
"21464","9486","S10","L2","C/D"
"21465","9486","S8","L2","C/D"
"21466","9486","S14","L2","C/D"
"21467","9486","S13","L1","C/D"
"21468","9486","S13","L3","C/D"
"21469","9486","S13","L2","C/D"
"21470","9486","S12","L2","C/D"
"21471","9486","S14","L1","C/D"
"21472","9486","S9","L3","C/D"
"21473","9486","S2","L3","C/D"
"21474","9486","S2","L2","C/D"
"21475","9486","S5","L3","C/D"
"21476","9486","S14","L3","C/D"
"21477","9486","S5","L1","C/D"
"21478","9486","S12","L2","C/D"
"21479","9486","S13","L2","C/D"
"21480","9486","S8","L2","C/D"
"21481","9486","S9","L3","C/D"
"21482","9486","S5","L4","C/D"
"21483","9486","S13","L1","C/D"
"21484","9486","S9","L2","C/D"
"21485","9486","S8","L3","C/D"
"21486","9486","S10","L3","C/D"
"21487","9486","S4","L3","C/D"
"21488","9486","S10","L1","C/D"
"21489","9486","S7","L1","C/D"
"21490","9486","S7","L2","C/D"
"21491","9486","S14","L2","C/D"
"21492","9486","S8","L2","C/D"
"21493","9486","S9","L1","C/D"
"21494","9486","S3","L1","C/D"
"21495","9486","S13","L2","C/D"
"21496","9486","S12","L2","C/D"
"21497","9486","S12","L1","C/D"
"21498","9486","S10","L2","C/D"
"21499","9486","S9","L2","C/D"
"21500","9486","S10","L3","C/D"
"21501","9486","S8","L2","C/D"
"21502","9486","S3","L3","C/D"
"21503","9486","S11","L2","C/D"
"21504","9486","S8","L1","C/D"
"21505","9486","S13","L3","C/D"
"21506","9486","S3","L2","C/D"
"21507","9486","S14","L2","C/D"
"21508","9486","S2","L1","C/D"
"21509","9486","S2","L3","C/D"
"21510","9486","S13","L3","C/D"
"21511","9486","S5","L1","C/D"
"21512","9486","S2","L1","C/D"
"21513","9487","S5","L3","C/D"
"21514","9487","S14","L2","C/D"
"21515","9487","S14","L3","C/D"
"21516","9487","S13","L1","C/D"
"21517","9487","S7","L1","C/D"
"21518","9487","S10","L2","C/D"
"21519","9487","S12","L2","C/D"
"21520","9487","S2","L2","C/D"
"21521","9487","S1","L3","C/D"
"21522","9487","S8","L1","C/D"
"21523","9487","S4","L2","C/D"
"21524","9487","S9","L2","C/D"
"21525","9487","S13","L3","C/D"
"21526","9487","S9","L2","C/D"
"21527","9487","S2","L1","C/D"
"21528","9487","S14","L2","C/D"
"21529","9487","S13","L2","C/D"
"21530","9487","S5","L1","C/D"
"21531","9487","S9","L3","C/D"
"21532","9487","S5","L3","C/D"
"21533","9487","S12","L2","C/D"
"21534","9487","S13","L1","C/D"
"21535","9487","S9","L2","C/D"
"21536","9487","S5","L2","C/D"
"21537","9487","S9","L1","C/D"
"21538","9487","S8","L2","C/D"
"21539","9487","S8","L1","C/D"
"21540","9487","S3","L2","C/D"
"21541","9487","S13","L1","C/D"
"21542","9487","S8","L2","C/D"
"21543","9487","S13","L1","C/D"
"21544","9487","S2","L1","C/D"
"21545","9487","S1","L2","C/D"
"21546","9487","S10","L3","C/D"
"21547","9487","S7","L2","C/D"
"21548","9487","S13","L3","C/D"
"21549","9487","S5","L1","C/D"
"21550","9487","S13","L2","C/D"
"21551","9487","S13","L2","C/D"
"21552","9487","S13","L2","C/D"
"21553","9487","S14","L1","C/D"
"21554","9487","S14","L2","C/D"
"21555","9487","S12","L1","C/D"
"21556","9487","S10","L1","C/D"
"21557","9487","S3","L1","C/D"
"21558","9487","S10","L2","C/D"
"21559","9487","S12","L3","C/D"
"21560","9487","S10","L4","C/D"
"21561","9487","S2","L2","C/D"
"21562","9487","S13","L2","C/D"
"21563","9487","S10","L2","C/D"
"21564","9487","S3","L3","C/D"
"21565","9487","S10","L4","C/D"
"21566","9487","S10","L3","C/D"
"21567","9487","S13","L3","C/D"
"21568","9487","S8","L2","C/D"
"21569","9487","S2","L1","C/D"
"21570","9487","S8","L2","C/D"
"21571","9487","S13","L2","C/D"
"21572","9491","S13","L2","C/D"
"21573","9491","S10","L2","C/D"
"21574","9491","S3","L2","C/D"
"21575","9491","S14","L1","C/D"
"21576","9491","S13","L1","C/D"
"21577","9491","S7","L2","C/D"
"21578","9491","S9","L2","C/D"
"21579","9491","S8","L1","C/D"
"21580","9491","S7","L3","C/D"
"21581","9491","S14","L1","C/D"
"21582","9491","S10","L3","C/D"
"21583","9491","S13","L1","C/D"
"21584","9491","S4","L3","C/D"
"21585","9491","S14","L2","C/D"
"21586","9491","S2","L3","C/D"
"21587","9491","S2","L2","C/D"
"21588","9491","S10","L2","C/D"
"21589","9491","S3","L2","C/D"
"21590","9491","S9","L2","C/D"
"21591","9491","S13","L2","C/D"
"21592","9491","S8","L1","C/D"
"21593","9491","S14","L3","C/D"
"21594","9491","S5","L3","C/D"
"21595","9491","S10","L1","C/D"
"21596","9491","S13","L1","C/D"
"21597","9491","S2","L2","C/D"
"21598","9491","S14","L2","C/D"
"21599","9491","S13","L3","C/D"
"21600","9491","S10","L3","C/D"
"21601","9491","S13","L3","C/D"
"21602","9491","S3","L2","C/D"
"21603","9491","S10","L2","C/D"
"21604","9491","S12","L2","C/D"
"21605","9491","S13","L2","C/D"
"21606","9491","S2","L1","C/D"
"21607","9491","S13","L1","C/D"
"21608","9491","S3","L1","C/D"
"21609","9491","S13","L3","C/D"
"21610","9491","S8","L2","C/D"
"21611","9491","S8","L2","C/D"
"21612","9491","S9","L3","C/D"
"21613","9491","S5","L1","C/D"
"21614","9491","S14","L1","C/D"
"21615","9491","S5","L1","C/D"
"21616","9491","S9","L1","C/D"
"21617","9491","S8","L2","C/D"
"21618","9491","S10","L3","C/D"
"21619","9491","S14","L2","C/D"
"21620","9491","S7","L1","C/D"
"21621","9491","S5","L2","C/D"
"21622","9491","S8","L2","C/D"
"21623","9491","S13","L2","C/D"
"21624","9491","S13","L1","C/D"
"21625","9492","S3","L2","C/D"
"21626","9492","S14","L1","C/D"
"21627","9492","S10","L3","C/D"
"2714","9492","S12","L1","C/D"
"21628","9492","S9","L2","C/D"
"21629","9492","S8","L2","C/D"
"21630","9492","S10","L3","C/D"
"21631","9492","S7","L2","C/D"
"21632","9492","S7","L1","C/D"
"21633","9492","S14","L2","C/D"
"21634","9492","S2","L3","C/D"
"21635","9492","S3","L2","C/D"
"21636","9492","S13","L2","C/D"
"21637","9492","S13","L3","C/D"
"21638","9492","S5","L2","C/D"
"21639","9492","S9","L2","C/D"
"21640","9492","S8","L2","C/D"
"21641","9492","S4","L2","C/D"
"21642","9492","S14","L1","C/D"
"21643","9492","S10","L2","C/D"
"21644","9492","S13","L2","C/D"
"21645","9492","S2","L1","C/D"
"21646","9492","S2","L2","C/D"
"21647","9492","S12","L1","C/D"
"21648","9492","S8","L1","C/D"
"21649","9492","S14","L1","C/D"
"21650","9492","S3","L1","C/D"
"21651","9492","S9","L2","C/D"
"21652","9492","S13","L2","C/D"
"21653","9492","S14","L2","C/D"
"21654","9492","S1","L1","C/D"
"21655","9492","S8","L2","C/D"
"21656","9492","S13","L2","C/D"
"21657","9492","S10","L3","C/D"
"21658","9492","S10","L2","C/D"
"21659","9492","S13","L1","C/D"
"21660","9492","S2","L2","C/D"
"21661","9492","S8","L2","C/D"
"21662","9492","S13","L2","C/D"
"21663","9492","S9","L3","C/D"
"21664","9492","S11","L2","C/D"
"21665","9492","S2","L1","C/D"
"21666","9492","S13","L3","C/D"
"21667","9492","S5","L1","C/D"
"21668","9492","S10","L1","C/D"
"21669","9492","S6","L1","C/D"
"21670","9492","S13","L2","C/D"
"21671","9492","S5","L3","C/D"
"21672","9492","S13","L1","C/D"
"21673","9493","S13","L3","C/D"
"21674","9493","S5","L3","C/D"
"21675","9493","S9","L1","C/D"
"21676","9493","S14","L1","C/D"
"21677","9493","S13","L1","C/D"
"21678","9493","S4","L2","C/D"
"21679","9493","S10","L3","C/D"
"21680","9493","S8","L2","C/D"
"2995","9493","S12","L2","C/D"
"21681","9493","S5","L2","C/D"
"21682","9493","S10","L3","C/D"
"21683","9493","S13","L2","C/D"
"21684","9493","S10","L2","C/D"
"21685","9493","S6","L3","C/D"
"21686","9493","S5","L1","C/D"
"21687","9493","S8","L1","C/D"
"21688","9493","S14","L1","C/D"
"21689","9493","S10","L2","C/D"
"21690","9493","S5","L3","C/D"
"21691","9493","S12","L1","C/D"
"21692","9493","S7","L1","C/D"
"21693","9493","S2","L2","C/D"
"21694","9493","S13","L2","C/D"
"21695","9493","S9","L3","C/D"
"19378","9493","S7","L2","C/D"
"21696","9493","S13","L2","C/D"
"21697","9493","S8","L2","C/D"
"21698","9493","S13","L2","C/D"
"21699","9493","S8","L2","C/D"
"21700","9493","S2","L3","C/D"
"21701","9493","S2","L1","C/D"
"21702","9493","S10","L2","C/D"
"21703","9493","S14","L2","C/D"
"21704","9493","S3","L2","C/D"
"21705","9493","S9","L2","C/D"
"21706","9493","S3","L2","C/D"
"21707","9493","S14","L1","C/D"
"21708","9493","S13","L2","C/D"
"21709","9493","S14","L1","C/D"
"21710","9493","S3","L2","C/D"
"21711","9493","S12","L2","C/D"
"21712","9493","S11","L2","C/D"
"21713","9493","S10","L2","C/D"
"21714","9493","S5","L2","C/D"
"21715","9493","S9","L2","C/D"
"21716","9493","S2","L2","C/D"
"21717","9493","S8","L2","C/D"
"21718","9493","S13","L2","C/D"
"21719","9493","S8","L2","C/D"
"21720","9493","S13","L2","C/D"
"21721","9493","S9","L2","C/D"
"21722","9493","S10","L1","C/D"
"21723","9493","S5","L1","C/D"
"21724","9493","S6","L1","C/D"
"21725","9494","S9","L1","C/D"
"21726","9494","S14","L2","C/D"
"21727","9494","S6","L3","C/D"
"21728","9494","S8","L1","C/D"
"21729","9494","S5","L1","C/D"
"21730","9494","S3","L2","C/D"
"21731","9494","S3","L1","C/D"
"21732","9494","S13","L3","C/D"
"21733","9494","S14","L1","C/D"
"21734","9494","S13","L2","C/D"
"21735","9494","S13","L3","C/D"
"21736","9494","S8","L1","C/D"
"21737","9494","S14","L1","C/D"
"21738","9494","S10","L2","C/D"
"21739","9494","S14","L1","C/D"
"21740","9494","S2","L2","C/D"
"21741","9494","S5","L1","C/D"
"21742","9494","S7","L2","C/D"
"21743","9494","S8","L2","C/D"
"21744","9494","S8","L2","C/D"
"21745","9494","S5","L2","C/D"
"21746","9494","S3","L3","C/D"
"21747","9494","S9","L2","C/D"
"21748","9494","S2","L2","C/D"
"21749","9494","S10","L2","C/D"
"21750","9494","S4","L3","C/D"
"21751","9494","S5","L3","C/D"
"21752","9494","S10","L3","C/D"
"21753","9494","S7","L1","C/D"
"21754","9494","S11","L2","C/D"
"21755","9494","S11","L1","C/D"
"21756","9494","S2","L1","C/D"
"21757","9494","S13","L3","C/D"
"21758","9494","S2","L1","C/D"
"21759","9494","S10","L1","C/D"
"21760","9494","S13","L1","C/D"
"21761","9494","S14","L1","C/D"
"21762","9494","S13","L2","C/D"
"21763","9494","S8","L2","C/D"
"21764","9494","S9","L2","C/D"
"21765","9494","S6","L1","C/D"
"21766","9495","S8","L2","C/D"
"21767","9495","S3","L2","C/D"
"21768","9495","S7","L2","C/D"
"21769","9495","S5","L1","C/D"
"21770","9495","S12","L2","C/D"
"21771","9495","S14","L2","C/D"
"21772","9495","S2","L2","C/D"
"21773","9495","S9","L3","C/D"
"21774","9495","S8","L2","C/D"
"21775","9495","S10","L3","C/D"
"21776","9495","S5","L1","C/D"
"21777","9495","S4","L2","C/D"
"21778","9495","S13","L2","C/D"
"21779","9495","S5","L2","C/D"
"21780","9495","S13","L2","C/D"
"21781","9495","S14","L1","C/D"
"21782","9495","S13","L2","C/D"
"21783","9495","S7","L1","C/D"
"21784","9495","S9","L1","C/D"
"21785","9495","S8","L1","C/D"
"21786","9495","S3","L2","C/D"
"21787","9495","S2","L3","C/D"
"21788","9495","S2","L1","C/D"
"21789","9495","S2","L3","C/D"
"21790","9495","S5","L2","C/D"
"21791","9495","S14","L2","C/D"
"21792","9495","S1","L1","C/D"
"21793","9495","S14","L1","C/D"
"21794","9495","S13","L3","C/D"
"21795","9495","S12","L2","C/D"
"21796","9495","S3","L1","C/D"
"21797","9495","S2","L2","C/D"
"21798","9495","S2","L2","C/D"
"21799","9495","S10","L2","C/D"
"21800","9495","S9","L2","C/D"
"21801","9495","S8","L1","C/D"
"21802","9495","S13","L2","C/D"
"21803","9495","S3","L1","C/D"
"21804","9495","S9","L2","C/D"
"21805","9495","S13","L2","C/D"
"21806","9495","S10","L1","C/D"
"21807","9495","S13","L2","C/D"
"21808","9495","S14","L1","C/D"
"21809","9495","S10","L2","C/D"
"21810","9495","S13","L2","C/D"
"21811","9495","S8","L1","C/D"
"21812","9495","S13","L2","C/D"
"21813","9495","S12","L2","C/D"
"21814","9495","S13","L2","C/D"
"21815","9495","S9","L1","C/D"
"21816","9495","S10","L1","C/D"
"21817","9495","S5","L3","C/D"
"21818","9495","S10","L3","C/D"
"21819","9495","S13","L2","C/D"
"21820","9495","S13","L3","C/D"
"21821","9495","S7","L2","C/D"
"21822","9495","S8","L2","C/D"
"21823","9496","S2","L3","C/D"
"21824","9496","S14","L1","C/D"
"21825","9496","S9","L2","C/D"
"21826","9496","S14","L1","C/D"
"21827","9496","S10","L2","C/D"
"21828","9496","S13","L2","C/D"
"21829","9496","S10","L1","C/D"
"21830","9496","S7","L1","C/D"
"21831","9496","S5","L3","C/D"
"21832","9496","S2","L1","C/D"
"21833","9496","S9","L2","C/D"
"21834","9496","S13","L3","C/D"
"21835","9496","S3","L2","C/D"
"21836","9496","S13","L3","C/D"
"21837","9496","S12","L1","C/D"
"21838","9496","S13","L2","C/D"
"21839","9496","S8","L1","C/D"
"21840","9496","S8","L1","C/D"
"21841","9496","S4","L3","C/D"
"21842","9496","S13","L2","C/D"
"21843","9496","S13","L1","C/D"
"21844","9496","S9","L1","C/D"
"21845","9496","S13","L3","C/D"
"21846","9496","S6","L2","C/D"
"21847","9496","S5","L2","C/D"
"21848","9496","S2","L1","C/D"
"21849","9496","S8","L1","C/D"
"21850","9496","S13","L2","C/D"
"21851","9496","S14","L1","C/D"
"21852","9496","S2","L1","C/D"
"21853","9496","S9","L1","C/D"
"21854","9496","S5","L1","C/D"
"21855","9496","S10","L3","C/D"
"21856","9496","S3","L2","C/D"
"21857","9496","S13","L2","C/D"
"21858","9496","S5","L1","C/D"
"21859","9496","S2","L2","C/D"
"21860","9496","S10","L3","C/D"
"21861","9496","S10","L3","C/D"
"1898","9496","S14","L1","C/D"
"21862","9496","S10","L1","C/D"
"21863","9496","S13","L2","C/D"
"21864","9496","S13","L3","C/D"
"21865","9496","S13","L2","C/D"
"21866","9496","S9","L2","C/D"
"21867","9496","S14","L1","C/D"
"21868","9496","S2","L2","C/D"
"21869","9496","S3","L1","C/D"
"21870","9496","S11","L2","C/D"
"21871","9496","S7","L2","C/D"
"21872","9496","S8","L1","C/D"
"21873","9496","S13","L2","C/D"
"21874","9496","S8","L1","C/D"
"21875","9497","S10","L2","C/D"
"21876","9497","S9","L2","C/D"
"21877","9497","S14","L1","C/D"
"21878","9497","S13","L1","C/D"
"21879","9497","S13","L3","C/D"
"21880","9497","S13","L2","C/D"
"21881","9497","S13","L2","C/D"
"21882","9497","S14","L1","C/D"
"21883","9497","S5","L3","C/D"
"21884","9497","S2","L2","C/D"
"21885","9497","S13","L2","C/D"
