"University","Program","MaxEnrolment","ProgramType","MinGradeAvg","Specialization","Recommended","PrerequisiteGroup","PrerequisitePicks","PrerequisiteCodes"
"WAT","WGM",57,"Reg/Coop","80-83","All","Y",4,3,"ICS4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,1,3,"MHF4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,1,3,"MCV4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,1,3,"ENG4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,2,2,"SBI4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,2,2,"SCH4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,2,2,"SES4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,2,2,"MDM4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All",,2,2,"SPH4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All","Y",3,1,"Other 4U/M"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All","Y",3,1,"SCH4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All","Y",3,1,"SES4U"
"WAT","WSV",15,"Reg/Int/Prac","80-83","All","Y",3,1,"SPH4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,1,3,"MHF4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,1,3,"MCV4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,1,3,"ENG4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,2,2,"SBI4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,2,2,"SCH4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,2,2,"SES4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,2,2,"MDM4U"
"WAT","WBE",23,"Reg/Coop","84-86","All",,2,2,"SPH4U"
"WAT","WBE",23,"Reg/Coop","84-86","All","Y",3,1,"Other 4U/M"
"WAT","WBE",23,"Reg/Coop","84-86","All","Y",3,1,"SBI4U"
"WAT","WBE",23,"Reg/Coop","84-86","All","Y",3,1,"SCH4U"
"WAT","WID",37,"Reg/Int/Prac","80-83","All",,1,1,"4U English"
"WAT","WID",37,"Reg/Int/Prac","80-83","All",,2,5,"Other 4U/M"
"WAT","WID",37,"Reg/Int/Prac","80-83","All",,3,1,"Other 4U"
"WAT","WID",37,"Reg/Int/Prac","80-83","All","Y",4,1,"4U Science"
"WAT","WKI",35,"Reg","80-83","All",,1,2,"4U English"
"WAT","WKI",35,"Reg","80-83","All",,1,2,"4U Science"
"WAT","WKI",35,"Reg","80-83","All",,2,1,"4U Math"
"WAT","WKI",35,"Reg","80-83","All",,3,3,"Other 4U/M"
"WAT","WMF",125,"Reg/Coop","87-89","All",,1,2,"MHF4U"
"WAT","WMF",125,"Reg/Coop","87-89","All",,1,2,"MCV4U"
"WAT","WMF",125,"Reg/Coop","87-89","All",,2,1,"4U English"
"WAT","WMF",125,"Reg/Coop","87-89","All",,3,1,"Other 4U"
"WAT","WMF",125,"Reg/Coop","87-89","All","Y",4,2,"Other 4U/M"
"WAT","WMF",125,"Reg/Coop","87-89","All","Y",4,2,"ICS3U"
"WAT","WBC",50,"Reg/Coop","94-96","All",,1,2,"MHF4U"
"WAT","WBC",50,"Reg/Coop","94-96","All",,1,2,"MCV4U"
"WAT","WBC",50,"Reg/Coop","94-96","All",,2,1,"4U English"
"WAT","WBC",50,"Reg/Coop","94-96","All",,3,1,"Other 4U"
"WAT","WBC",50,"Reg/Coop","94-96","All","Y",4,2,"Other 4U/M"
"WAT","WBC",50,"Reg/Coop","94-96","All","Y",4,2,"ICS3U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,1,3,"MHF4U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,1,3,"MCV4U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,1,3,"ENG4U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,2,2,"SBI4U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,2,2,"SCH4U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,2,2,"SES4U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,2,2,"MDM4U"
"WAT","WSE",30,"Reg/Coop","80-83","All",,2,2,"SPH4U"
"WAT","WSE",30,"Reg/Coop","80-83","All","Y",3,1,"Other 4U/M"
"WAT","WSE",30,"Reg/Coop","80-83","All","Y",3,1,"SCH4U"
"WAT","WSE",30,"Reg/Coop","80-83","All","Y",3,1,"SES4U"
"WAT","WSE",30,"Reg/Coop","80-83","All","Y",3,1,"SPH4U"
"WAT","WGB",120,"Reg/Int/Prac","80-83","All",,1,5,"4U English"
"WAT","WGB",120,"Reg/Int/Prac","80-83","All",,1,5,"Other 4U/M"
"WAT","WGB",120,"Reg/Int/Prac","80-83","All","Y",2,1,"MDM4U"
"WAT","WHE",31,"Reg/Coop","84-86","All",,1,5,"4U English"
"WAT","WHE",31,"Reg/Coop","84-86","All",,1,5,"Other 4U/M"
"WAT","WBM",65,"Reg/Coop","90-93","All",,1,5,"MHF4U"
"WAT","WBM",65,"Reg/Coop","90-93","All",,1,5,"MCV4U"
"WAT","WBM",65,"Reg/Coop","90-93","All",,1,5,"SCH4U"
"WAT","WBM",65,"Reg/Coop","90-93","All",,1,5,"ENG4U"
"WAT","WBM",65,"Reg/Coop","90-93","All",,1,5,"SPH4U"
"WAT","WBM",65,"Reg/Coop","90-93","All",,2,1,"Other 4U/M"
"WRC","WRS",85,"Reg","80-83","All",,1,5,"4U English"
"WRC","WRS",85,"Reg","80-83","All",,1,5,"Other 4U/M"
"WRC","WRS",85,"Reg","80-83","All","Y",2,1,"MDM4U"
"WRC","WRA",395,"Reg/Coop","80-83","All",,1,5,"4U English"
"WRC","WRA",395,"Reg/Coop","80-83","All",,1,5,"Other 4U/M"
"WRC","WRA",395,"Reg/Coop","80-83","All","Y",2,1,"MDM4U"
"WRC","WRA",395,"Reg/Coop","80-83","All","Y",3,1,"MCV4U"
"WSJ","WJA",395,"Reg/Coop","80-83","All",,1,5,"4U English"
"WSJ","WJA",395,"Reg/Coop","80-83","All",,1,5,"Other 4U/M"
"WSJ","WJA",395,"Reg/Coop","80-83","All","Y",2,1,"MDM4U"
"WES","EMA",125,"Reg","80-83","All",,1,1,"ENG4U"
"WES","EW",340,"Reg/Coop/Int","80-85","All",,1,2,"ENG4U"
"WES","EW",340,"Reg/Coop/Int","80-85","All",,1,2,"SBI4U"
"WES","EW",340,"Reg/Coop/Int","80-85","All",,2,1,"MHF4U"
"WES","EW",340,"Reg/Coop/Int","80-85","All",,2,1,"MCV4U"
"WES","EW",340,"Reg/Coop/Int","80-85","All",,2,1,"MDM4U"
"WES","EW",340,"Reg/Coop/Int","80-85","All","Y",3,1,"SCH4U"
"WES","EW",340,"Reg/Coop/Int","80-85","All",,4,1,"SCH4U"
"WES","EA",250,"Reg","80-85","All",,1,1,"ENG4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All",,1,2,"ENG4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All",,1,2,"SBI4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",2,1,"4U Math"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",2,1,"3U"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",2,1,"4U Physics"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",3,1,"SCH4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",3,1,"MCV4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",3,1,"MFH4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",3,1,"SPH4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All","Y",3,1,"ICS4U"
"WES","EP",350,"Reg/Int/Prac","84-86","All",,4,1,"SCH4U"
"WES","EDN",40,"Reg/Coop/Int","80-85","All",,1,1,"ENG4U"
"WES","EDN",40,"Reg/Coop/Int","80-85","All",,2,2,"MHF4U"
"WES","EDN",40,"Reg/Coop/Int","80-85","All",,2,2,"MCV4U"
"WES","EDN",40,"Reg/Coop/Int","80-85","All",,2,2,"MDM4U"
"WES","EDN",40,"Reg/Coop/Int","80-85","All","Y",3,1,"SPH4U"
"WES","EDN",40,"Reg/Coop/Int","80-85","All",,4,1,"MCV4U"
"WES","ESM",1450,"Reg/Coop/Int","88-92","All",,1,4,"ENG4U"
"WES","ESM",1450,"Reg/Coop/Int","88-92","All",,1,4,"MCV4U"
"WES","ESM",1450,"Reg/Coop/Int","88-92","All",,1,4,"SBI4U"
"WES","ESM",1450,"Reg/Coop/Int","88-92","All",,1,4,"SCH4U"
"WES","ESM",1450,"Reg/Coop/Int","88-92","All","Y",2,1,"SPH4U"
"WES","EMS",125,"Reg","85-89","All",,1,1,"ENG4U"
"WES","EMS",125,"Reg","85-89","All",,2,1,"MHF4U"
"WES","EMS",125,"Reg","85-89","All",,2,1,"MCV4U"
"WES","EMS",125,"Reg","85-89","All",,2,1,"MDM4U"
"WES","EMS",125,"Reg","85-89","All",,3,1,"Audition"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,1,2,"ENG4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,1,2,"MCV4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,2,2,"MHF4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,2,2,"MDM4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,2,2,"SBI4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,2,2,"SCH4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,2,2,"SPH4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,2,2,"SES4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,2,2,"ICS4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,3,2,"SBI4U"
"WES","ES",1450,"Reg/Coop/Int","80-85","All",,3,2,"SCH4U"
"WES","EO",850,"Reg/Coop/Int","80-85","All",,1,1,"ENG4U"
"WES","EE",550,"Reg/Coop/Int","87-89","All",,1,5,"ENG4U"
"WES","EE",550,"Reg/Coop/Int","87-89","All",,1,5,"MHF4U"
"WES","EE",550,"Reg/Coop/Int","87-89","All",,1,5,"MCV4U"
"WES","EE",550,"Reg/Coop/Int","87-89","All",,1,5,"SCH4U"
"WES","EE",550,"Reg/Coop/Int","87-89","All",,1,5,"SPH4U"
"WES","EAV","Limited","Reg/Coop/Int","80-83","All",,1,1,"ENG4U"
"WES","EAV","Limited","Reg/Coop/Int","80-83","All",,2,1,"Portfolio"
"WES","EH","Limited","Reg/Coop","85-89","All",,1,3,"ENG4U"
"WES","EH","Limited","Reg/Coop","85-89","All",,1,3,"SBI4U"
"WES","EH","Limited","Reg/Coop","85-89","All",,1,3,"SCH4U"
"WES","EH","Limited","Reg/Coop","85-89","All",,2,1,"MCF3M"
"WES","EH","Limited","Reg/Coop","85-89","All",,2,1,"MCR3U"
"WES","ED",825,"Reg/Coop/Int","85-89","All",,1,1,"ENG4U"
"WES","ED",825,"Reg/Coop/Int","85-89","All",,2,2,"MHF4U"
"WES","ED",825,"Reg/Coop/Int","85-89","All",,2,2,"MCV4U"
"WES","ED",825,"Reg/Coop/Int","85-89","All",,2,2,"MDM4U"
"WES","EI",350,"Reg/Coop/Int","80-85","All",,1,1,"ENG4U"
"WES","EDF",40,"Reg/Coop/Int","80-85","All",,1,1,"ENG4U"
"WES","EDF",40,"Reg/Coop/Int","80-85","All",,2,2,"MHF4U"
"WES","EDF",40,"Reg/Coop/Int","80-85","All",,2,2,"MCV4U"
"WES","EDF",40,"Reg/Coop/Int","80-85","All",,2,2,"MDM4U"
"WES","EDF",40,"Reg/Coop/Int","80-85","All","Y",3,1,"SPH4U"
"WES","EM",125,"Reg","80-83","All",,1,1,"ENG4U"
"WES","EMD",125,"Reg","80-83","All",,1,1,"ENG4U"
"WES","ENF",125,"Reg/Int/Prac","88-92","All",,1,1,"4U Math"
"WES","ENW",125,"Reg/Int/Prac","88-92","All",,1,1,"4U Math"
"WBC","EBA",300,"Reg/Int/Prac","78-80","All",,1,6,"Other 4U/M"
"WBC","EBA",300,"Reg/Int/Prac","78-80","All",,1,6,"ENG4U"
"WBC","EBF",300,"Reg/Int/Prac","78-80","All",,1,6,"Other 4U/M"
"WBC","EBF",300,"Reg/Int/Prac","78-80","All",,1,6,"ENG4U"
"WBC","EBF",300,"Reg/Int/Prac","78-80","All","Y",2,1,"SCH4U"
"WBC","EBF",300,"Reg/Int/Prac","78-80","All","Y",2,1,"SCH3U"
"WBC","EBW",300,"Reg","85","All",,1,6,"Other 4U/M"
"WBC","EBW",300,"Reg","85","All",,1,6,"ENG4U"
"WBC","EBW",300,"Reg","85","All",,2,1,"SBI4U"
"WBC","EBW",300,"Reg","85","All",,3,1,"MHF4U"
"WBC","EBW",300,"Reg","85","All",,3,1,"MCV4U"
"WBC","EBW",300,"Reg","85","All",,3,1,"MDM4U"
"WBC","EBW",300,"Reg","85","All","Y",4,1,"SCH4U"
"WBC","EBP",300,"Reg","85","All",,1,6,"Other 4U/M"
"WBC","EBP",300,"Reg","85","All",,1,6,"ENG4U"
"WBC","EBP",300,"Reg","85","All",,2,1,"SBI4U"
"WBC","EBP",300,"Reg","85","All","Y",3,1,"4U Math"
"WBC","EBP",300,"Reg","85","All","Y",3,1,"3U"
"WBC","EBP",300,"Reg","85","All","Y",3,1,"4U Physics"
"WBC","EBH",300,"Reg","79-80","All",,1,6,"Other 4U/M"
"WBC","EBH",300,"Reg","79-80","All",,1,6,"ENG4U"
"WBC","EBH",300,"Reg","79-80","All",,2,2,"SBI4U"
"WBC","EBH",300,"Reg","79-80","All",,2,2,"SCH4U"
"WBC","EBH",300,"Reg","79-80","All",,3,1,"MCR3U"
"WBC","EBH",300,"Reg","79-80","All",,3,1,"MCF3M"
"WBC","EBH",300,"Reg","79-80","Food Science and Technology","Y",1,1,"SPH3U"
"WBC","EBH",300,"Reg","79-80","Food Science and Technology","Y",2,1,"MCV4U"
"WBC","EBH",300,"Reg","79-80","Food Science and Technology","Y",2,1,"MHF4U"
"WBC","EBZ",300,"Reg/Int/Prac","78-80","All",,1,6,"Other 4U/M"
"WBC","EBZ",300,"Reg/Int/Prac","78-80","All",,1,6,"ENG4U"
"WBC","EBZ",300,"Reg/Int/Prac","78-80","All",,2,2,"SBI4U"
"WBC","EBZ",300,"Reg/Int/Prac","78-80","All",,2,2,"SCH4U"
"WBC","EBZ",300,"Reg/Int/Prac","78-80","All",,3,1,"MCR3U"
"WBC","EBZ",300,"Reg/Int/Prac","78-80","All",,3,1,"MCF3M"
"WBC","EBD",300,"Reg/Int/Prac","78-80","All",,1,6,"Other 4U/M"
"WBC","EBD",300,"Reg/Int/Prac","78-80","All",,1,6,"ENG4U"
"WBC","EBD",300,"Reg/Int/Prac","78-80","All",,2,2,"MHF4U"
"WBC","EBD",300,"Reg/Int/Prac","78-80","All",,2,2,"MCV4U"
"WBC","EBD",300,"Reg/Int/Prac","78-80","All",,2,2,"MDM4U"
"WBC","EBO",300,"Reg/Int/Prac","78-80","All",,1,1,"ENG4U"
"WBC","EBO",300,"Reg/Int/Prac","78-80","All","Y",2,1,"MHF4U"
"WHC","EHD","Open","Reg/Int/Prac","80-82","All",,1,1,"ENG4U"
"WHC","EHD","Open","Reg/Int/Prac","80-82","All",,2,2,"MDM4U"
"WHC","EHD","Open","Reg/Int/Prac","80-82","All",,2,2,"MHF4U"
"WHC","EHD","Open","Reg/Int/Prac","80-82","All",,2,2,"MCV4U"
"WHC","EHD","Open","Reg/Int/Prac","80-82","All","Y",3,1,"MCV4U"
"WHC","EHT","Open","Reg/Int/Prac","80-82","All",,1,1,"ENG4U"
"WHC","EHO","Open","Reg/Int/Prac","80-82","All",,1,1,"ENG4U"
"WHC","EHO","Open","Reg/Int/Prac","80-82","Economics","Y",1,2,"MHF4U"
"WHC","EHO","Open","Reg/Int/Prac","80-82","Economics","Y",1,2,"MCV4U"
"WHC","EHO","Open","Reg/Int/Prac","80-82","Psychology","Y",1,1,"MHF4U"
"WHC","EHA","Open","Reg/Int/Prac","80-82","All",,1,1,"ENG4U"
"WKC","EKA",150,"Reg","78-80","All",,1,1,"ENG4U"
"WKC","EKD",80,"Reg/Int/Prac","83","All",,1,1,"ENG4U"
"WKC","EKD",80,"Reg/Int/Prac","83","All",,2,2,"MHF4U"
"WKC","EKD",80,"Reg/Int/Prac","83","All",,2,2,"MCV4U"
"WKC","EKD",80,"Reg/Int/Prac","83","All",,2,2,"MDM4U"
"WKC","EKD",80,"Reg/Int/Prac","83","All","Y",3,1,"MCV4U"
"WKC","EKJ",50,"Reg/Int/Prac","78-80","All",,1,1,"ENG4U"
"WKC","EKO",300,"Reg","78-80","All",,1,1,"ENG4U"
"WKC","EKO",300,"Reg","78-80","All",,2,1,"MHF4U"
"WKC","EKO",300,"Reg","78-80","All",,2,1,"MCV4U"
"WKC","EKO",300,"Reg","78-80","All",,3,1,"MCV4U"
"WKC","EKC",60,"Reg","78-80","All",,1,1,"ENG4U"
"WLB","UBT",537,"Reg/Coop","80-83","All",,1,1,"ENG4U"
"WLB","UBT",537,"Reg/Coop","80-83","All",,1,1,"ETS4U"
"WLB","UBT",537,"Reg/Coop","80-83","All",,1,1,"EWC4U"
"WLB","UBT",537,"Reg/Coop","80-83","All",,1,1,"EAE4U"
"WLB","UBT",537,"Reg/Coop","80-83","All",,2,1,"MHF4U"
"WLB","UBT",537,"Reg/Coop","80-83","All",,2,1,"MCV4U"
"WLB","USW",537,"Reg/Int/Prac","80-83","All",,1,1,"ENG4U"
"WLB","USW",537,"Reg/Int/Prac","80-83","All",,1,1,"ETS4U"
"WLB","USW",537,"Reg/Int/Prac","80-83","All",,1,1,"EWC4U"
"WLB","USW",537,"Reg/Int/Prac","80-83","All",,1,1,"EAE4U"
"WLB","UWE",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UWE",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UWE",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UWE",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UVH",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UVH",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UVH",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UVH",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UVN",537,"Reg","74-76","All",,1,1,"ENG4U"
"WLB","UVN",537,"Reg","74-76","All",,1,1,"ETS4U"
"WLB","UVN",537,"Reg","74-76","All",,1,1,"EWC4U"
"WLB","UVN",537,"Reg","74-76","All",,1,1,"EAE4U"
"WLB","UVS",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UVS",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UVS",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UVS",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UCS",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UCS",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UCS",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UCS",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UUE",537,"Reg/Coop","74-76","All",,1,1,"ENG4U"
"WLB","UUE",537,"Reg/Coop","74-76","All",,1,1,"ETS4U"
"WLB","UUE",537,"Reg/Coop","74-76","All",,1,1,"EWC4U"
"WLB","UUE",537,"Reg/Coop","74-76","All",,1,1,"EAE4U"
"WLB","UYS",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UYS",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UYS",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UYS",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","ULL",537,"Reg","84-86","All",,1,1,"ENG4U"
"WLB","ULL",537,"Reg","84-86","All",,1,1,"ETS4U"
"WLB","ULL",537,"Reg","84-86","All",,1,1,"EWC4U"
"WLB","ULL",537,"Reg","84-86","All",,1,1,"EAE4U"
"WLB","UIS",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UIS",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UIS",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UIS",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UVQ",537,"Reg/Int/Prac","74-76","All",,1,1,"ENG4U"
"WLB","UVQ",537,"Reg/Int/Prac","74-76","All",,1,1,"ETS4U"
"WLB","UVQ",537,"Reg/Int/Prac","74-76","All",,1,1,"EWC4U"
"WLB","UVQ",537,"Reg/Int/Prac","74-76","All",,1,1,"EAE4U"
"WLB","ULC",537,"Reg","84-86","All",,1,1,"ENG4U"
"WLB","ULC",537,"Reg","84-86","All",,1,1,"ETS4U"
"WLB","ULC",537,"Reg","84-86","All",,1,1,"EWC4U"
"WLB","ULC",537,"Reg","84-86","All",,1,1,"EAE4U"
"WLB","UPC","Online","Reg","70-75","All",,1,1,"ENG4U"
"WLB","UPC","Online","Reg","70-75","All",,1,1,"ETS4U"
"WLB","UPC","Online","Reg","70-75","All",,1,1,"EWC4U"
"WLB","UPC","Online","Reg","70-75","All",,1,1,"EAE4U"
"WLB","UGM",537,"Reg","74-76","All",,1,1,"ENG4U"
"WLB","UGM",537,"Reg","74-76","All",,1,1,"ETS4U"
"WLB","UGM",537,"Reg","74-76","All",,1,1,"EWC4U"
"WLB","UGM",537,"Reg","74-76","All",,1,1,"EAE4U"
"WLB","UVO",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UVO",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UVO",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UVO",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UVT",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UVT",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UVT",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UVT",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UVD",537,"Reg","74-76","All",,1,1,"ENG4U"
"WLB","UVD",537,"Reg","74-76","All",,1,1,"ETS4U"
"WLB","UVD",537,"Reg","74-76","All",,1,1,"EWC4U"
"WLB","UVD",537,"Reg","74-76","All",,1,1,"EAE4U"
"WLB","UAL",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UAL",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UAL",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UAL",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UAL",537,"Reg","70-73","All",,2,1,"MHF4U"
"WLB","UAL",537,"Reg","70-73","All",,2,1,"SCH4U"
"WLB","UAL",537,"Reg","70-73","All",,2,1,"SBI4U"
"WLB","UHB",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UHB",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UHB",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UHB",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLB","UCI",537,"Reg","70-73","All",,1,1,"ENG4U"
"WLB","UCI",537,"Reg","70-73","All",,1,1,"ETS4U"
"WLB","UCI",537,"Reg","70-73","All",,1,1,"EWC4U"
"WLB","UCI",537,"Reg","70-73","All",,1,1,"EAE4U"
"WLW","UDS",1443,"Reg/Coop/Int","80-83","All",,1,1,"ENG4U"
"WLW","UDS",1443,"Reg/Coop/Int","80-83","All",,1,1,"ETS4U"
"WLW","UDS",1443,"Reg/Coop/Int","80-83","All",,1,1,"EWC4U"
"WLW","UDS",1443,"Reg/Coop/Int","80-83","All",,1,1,"EAE4U"
"WLW","UDS",1443,"Reg/Coop/Int","80-83","All",,2,2,"MHF4U"
"WLW","UDS",1443,"Reg/Coop/Int","80-83","All",,2,2,"MCV4U"
"WLW","UPD","Online","Reg","70-75","All",,1,1,"ENG4U"
"WLW","UPD","Online","Reg","70-75","All",,1,1,"ETS4U"
"WLW","UPD","Online","Reg","70-75","All",,1,1,"EWC4U"
"WLW","UPD","Online","Reg","70-75","All",,1,1,"EAE4U"
"WLW","ULA",1370,"Reg","84-86","All",,1,1,"ENG4U"
"WLW","ULA",1370,"Reg","84-86","All",,1,1,"ETS4U"
"WLW","ULA",1370,"Reg","84-86","All",,1,1,"EWC4U"
"WLW","ULA",1370,"Reg","84-86","All",,1,1,"EAE4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,1,1,"ENG4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,1,1,"ETS4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,1,1,"EWC4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,1,1,"EAE4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,1,1,"MHF4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,2,2,"SBI4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,2,2,"SCH4U"
"WLW","UHG",1370,"Reg/Coop/Int","74-76","All",,2,2,"SPH4U"
"WLW","UMA",1370,"Reg/Coop/Int","87-89","All",,1,1,"ENG4U"
"WLW","UKL",1370,"Reg/Coop/Int","74-76","All",,1,1,"ENG4U"
"WLW","UKL",1370,"Reg/Coop/Int","74-76","All",,1,1,"ETS4U"
"WLW","UKL",1370,"Reg/Coop/Int","74-76","All",,1,1,"EWC4U"
"WLW","UKL",1370,"Reg/Coop/Int","74-76","All",,1,1,"EAE4U"
"WLW","UH",1370,"Reg/Coop/Int","74-76","All",,1,1,"ENG4U"
"WLW","UH",1370,"Reg/Coop/Int","74-76","All",,1,1,"ETS4U"
"WLW","UH",1370,"Reg/Coop/Int","74-76","All",,1,1,"EWC4U"
"WLW","UH",1370,"Reg/Coop/Int","74-76","All",,1,1,"EAE4U"
"WLW","USH",1166,"Reg/Coop/Int","84-86","All",,1,1,"ENG4U"
"WLW","USH",1166,"Reg/Coop/Int","84-86","All",,1,1,"ETS4U"
"WLW","USH",1166,"Reg/Coop/Int","84-86","All",,1,1,"EWC4U"
"WLW","USH",1166,"Reg/Coop/Int","84-86","All",,1,1,"EAE4U"
"WLW","USH",1166,"Reg/Coop/Int","84-86","All",,2,3,"MHF4U"
"WLW","USH",1166,"Reg/Coop/Int","84-86","All",,2,3,"SBI4U"
"WLW","USH",1166,"Reg/Coop/Int","84-86","All",,2,3,"SCH4U"
"WLW","UPS",1443,"Reg/Coop/Int","74-76","All",,1,1,"ENG4U"
"WLW","UPS",1443,"Reg/Coop/Int","74-76","All",,1,1,"ETS4U"
"WLW","UPS",1443,"Reg/Coop/Int","74-76","All",,1,1,"EWC4U"
"WLW","UPS",1443,"Reg/Coop/Int","74-76","All",,1,1,"EAE4U"
"WLW","UPS",1443,"Reg/Coop/Int","74-76","All",,2,2,"MHF4U"
"WLW","UPS",1443,"Reg/Coop/Int","74-76","All",,2,2,"SBI4U"
"WLW","UKD",1443,"Reg/Coop/Int","74-76","All",,1,1,"ENG4U"
"WLW","UKD",1443,"Reg/Coop/Int","74-76","All",,1,1,"ETS4U"
"WLW","UKD",1443,"Reg/Coop/Int","74-76","All",,1,1,"EWC4U"
"WLW","UKD",1443,"Reg/Coop/Int","74-76","All",,1,1,"EAE4U"
"WLW","UKD",1443,"Reg/Coop/Int","74-76","All",,2,3,"MHF4U"
"WLW","UKD",1443,"Reg/Coop/Int","74-76","All",,2,3,"MCV4U"
"WLW","UKD",1443,"Reg/Coop/Int","74-76","All",,2,3,"SCH4U"
